Time,Day,Day,Day,Day,Day,Day,Night,Night,Night,Night,Night,Night,Average UCYN-A Day,Average Whole Culture Day,Average UCYN-A Night,Average Whole Culture Night,logFC_Day,logFC_Night,Pvalue_Day,Pvalue_Night,Significant_Day,Significant_Night,Sequence source
KC1-P2-N_k31_Locus_11418_Transcript_3_1,NaN,NaN,NaN,7380.36377,NaN,8025.109863,NaN,NaN,NaN,3322.550781,NaN,3335.330322,NaN,7702.736817,NaN,3328.940552,-15.4180588,-14.04876931,0.000656091,0.002394025,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_11767_Transcript_1_1,NaN,NaN,NaN,6725.595215,8667.445313,859.1615601,NaN,NaN,NaN,19515.63477,13149.08691,NaN,NaN,5417.400696,NaN,16332.36084,-15.47097591,-16.28270815,1.03113E-05,0.000325632,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_11862_Transcript_7_1,NaN,NaN,NaN,2586.147217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2586.147217,NaN,NaN,-12.69759421,0,0.069542893,1,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_12428_Transcript_4_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_12783_Transcript_1_1,NaN,NaN,NaN,7932.342285,12888.65332,12552.55176,NaN,NaN,NaN,24563.38477,22821.2832,13734.88184,NaN,11124.51579,NaN,20373.18327,-16.56724801,-17.20240972,4.43613E-07,1.55547E-07,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_13373_Transcript_1_1,NaN,NaN,NaN,184286.7969,171004.2031,104372.9844,NaN,NaN,550.4659424,223705.4063,223852.0469,144277.375,2196.821777,153221.3281,550.4659424,197278.2761,-20.30898306,-9.550800032,9.12669E-12,0.001454073,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_13548_Transcript_5_1,2196.821777,NaN,NaN,NaN,NaN,NaN,NaN,1044.327637,2439.843506,NaN,NaN,NaN,NaN,NaN,1742.085572,NaN,12.84677899,13.49464362,0.083700788,0.003311689,Not significant,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_14014_Transcript_1_1,NaN,NaN,NaN,24869.26367,17332.38281,17225.56445,NaN,NaN,NaN,18758.52148,28660.61719,17277.98633,NaN,19809.07031,NaN,21565.70833,-17.35917914,-17.28161586,7.10454E-08,9.66042E-08,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_14270_Transcript_1_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4769.13623,NaN,7155.100586,9168.587891,NaN,NaN,5962.118408,0,-14.89523784,1,0.000963442,Not significant,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_14360_Transcript_1_1,9168.587891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9782.59668,NaN,NaN,NaN,2181.761688,NaN,9782.59668,NaN,14.90792497,15.07906571,0.015208845,0.007420235,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_14705_Transcript_3_1,502.4405823,3178.436768,2864.407715,NaN,NaN,NaN,689.3164063,584.7901611,723.0491333,NaN,NaN,NaN,NaN,NaN,665.7185669,NaN,13.90405232,12.53057367,0.001242437,0.000102583,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_14901_Transcript_1_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3151.728027,NaN,NaN,NaN,NaN,NaN,3151.728027,0,-12.94055619,1,0.034233715,Not significant,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_1498_Transcript_7_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5908.80957,NaN,NaN,NaN,NaN,5908.80957,0,-13.76841243,1,0.022321403,Not significant,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_15378_Transcript_5_1,NaN,NaN,NaN,55494.53906,11403.2002,49978.26953,NaN,NaN,NaN,50881.3125,50031.83984,43290.10938,1974.892471,38958.6696,NaN,48067.75391,-18.33502781,-18.44735798,4.56009E-09,1.51096E-09,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_15452_Transcript_4_1,354.4651184,NaN,3595.319824,NaN,NaN,NaN,1303.986938,1275.008545,1330.904175,NaN,NaN,NaN,23870.92415,NaN,1303.299886,NaN,13.04820156,13.49327351,0.020064455,5.65459E-05,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_15592_Transcript_5_1,13798.96582,32301.94922,25511.85742,7.598748684,NaN,NaN,5000.135254,4558.92334,5585.512207,NaN,NaN,NaN,NaN,7.598748684,5048.190267,NaN,13.06038519,15.45766486,2.75078E-05,4.71051E-06,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_15847_Transcript_2_1,NaN,NaN,NaN,10038.1709,2215.922607,8186.777832,NaN,NaN,NaN,7954.17334,8375.255859,10590.08887,22091.43522,6813.62378,NaN,8973.17269,-15.8143843,-16.03429458,2.60508E-06,2.1555E-06,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_16738_Transcript_4_1,10388.69629,30095.77539,25789.83398,NaN,2580.778809,NaN,17534.6582,9278.199219,12967.37109,2830.127686,4556.373535,5190.453125,NaN,2580.778809,13260.07617,4192.318115,4.409823677,1.886336505,0.129056356,0.251620748,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_17223_Transcript_7_1,NaN,NaN,NaN,6935.861816,NaN,NaN,NaN,NaN,NaN,21061.18164,21528.56836,21116.10742,5394.413411,6935.861816,NaN,21235.28581,-14.12072283,-17.27131492,0.030675616,9.57085E-08,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_17475_Transcript_6_1,3629.174805,10209.45117,2344.614258,NaN,NaN,NaN,2032.03125,1754.849731,4271.289063,NaN,NaN,NaN,2685.519287,NaN,2686.056681,NaN,15.361914,14.6152402,1.18427E-05,2.84335E-05,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_18150_Transcript_1_1,3267.572266,1813.55957,2975.426025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2405.403809,NaN,NaN,NaN,14.38918912,0,0.00038634,1,UCYN-A,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_19089_Transcript_1_1,2405.403809,NaN,NaN,NaN,NaN,NaN,5482.04248,4986.987305,3985.717041,NaN,NaN,NaN,NaN,NaN,4818.248942,NaN,12.97762455,15.34918777,0.07751022,3.59362E-06,Not significant,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_19740_Transcript_8_1,NaN,NaN,NaN,3231.128662,3134.540771,7980.89502,NaN,NaN,NaN,NaN,NaN,NaN,645.6405768,4782.188151,NaN,NaN,-15.36516369,0,8.55039E-06,1,Whole culture,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_1977_Transcript_184_1,36.21802521,1500.276978,400.4267273,34759.03125,30113.55469,46942.46094,998.7161865,348.8508301,250.3848572,29643.82031,39558.40234,25884.72266,NaN,37271.68229,532.6506246,31695.64844,-6.122718783,-5.748316583,0.002138368,0.001789499,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_19915_Transcript_2_1,NaN,NaN,NaN,63156.5,95045.27344,44509.42969,NaN,25454.76758,NaN,108094.5391,61060.25,70949.77344,1178.523722,67570.40104,25454.76758,80034.85418,-19.14413114,-3.076266851,6.35321E-11,0.236275228,Whole culture,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_2010_Transcript_4_1,355.5791016,1531.797729,1648.194336,NaN,NaN,NaN,9415.522461,3123.453857,1432.873657,NaN,NaN,NaN,NaN,NaN,4657.283325,NaN,13.02081475,15.19008511,0.002629831,6.90226E-06,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_20699_Transcript_1_1,NaN,NaN,NaN,7696.699707,16522.85938,14581.04492,NaN,NaN,NaN,12944.85742,14400.09766,11286.34277,NaN,12933.53467,NaN,12877.09928,-16.79183313,-16.5446346,2.46219E-07,9.27996E-07,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_2122_Transcript_5_1,NaN,NaN,NaN,7241.237305,4980.19873,3219.780029,NaN,NaN,NaN,19268.21289,27397.2832,NaN,NaN,5147.072021,NaN,23332.74805,-15.39884513,-16.78279214,5.42421E-06,0.000224675,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_21778_Transcript_2_1,NaN,NaN,NaN,NaN,NaN,NaN,96.97182465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.97182465,NaN,0,7.932640387,1,0.063493784,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_22152_Transcript_1_1,NaN,NaN,NaN,3678.080566,9131.991211,22518.58789,NaN,NaN,NaN,NaN,NaN,3441.011719,NaN,11776.21989,NaN,3441.011719,-16.69320555,-13.12531091,5.16962E-07,0.031401442,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_2358_Transcript_11_1,NaN,NaN,NaN,29326.41797,82446.66406,68862.67969,591.7189331,NaN,NaN,122321.0078,155977.1875,152486.0156,NaN,60211.92057,591.7189331,143594.737,-19.01776319,-9.491687598,9.94124E-11,0.001210911,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_24074_Transcript_2_1,NaN,NaN,NaN,44942.03516,98210.60156,44280.1875,NaN,NaN,NaN,136320.0313,87505.16406,74920.97656,37865.36133,62477.60807,NaN,99582.05731,-19.0457796,-19.49939413,7.70315E-11,2.42286E-11,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_24612_Transcript_3_1,42610.84375,39291.875,31693.36523,NaN,NaN,NaN,41965.90234,33733.15625,38751.92188,554136.5625,NaN,NaN,NaN,NaN,38150.32682,554136.5625,18.21376877,-2.038889159,6.62043E-09,0.443784331,UCYN-A,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_2549_Transcript_3_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42445.57813,49662.73828,NaN,NaN,NaN,NaN,46054.15821,0,-17.76754872,1,5.27076E-05,Not significant,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_25604_Transcript_2_1,NaN,NaN,NaN,16624.07617,25752.41211,7744.370605,NaN,NaN,NaN,50519.79688,31753.75977,20991.47461,NaN,16706.95296,NaN,34421.67709,-17.11935813,-17.96286843,1.24107E-07,7.55715E-09,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_25699_Transcript_2_1,NaN,NaN,NaN,67023.95313,128601.3906,67171.53906,NaN,NaN,NaN,142419.5781,148856.8906,135539.0625,NaN,87598.96093,NaN,142271.8437,-19.53199575,-20.01375958,6.50191E-11,3.54667E-12,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_2770_Transcript_3_1,NaN,NaN,NaN,273315.0625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,273315.0625,NaN,NaN,-19.42098449,0,0.000356156,1,Whole culture,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_28437_Transcript_1_1,NaN,NaN,NaN,138125.125,171577.8125,150676.7188,NaN,NaN,NaN,245059.7188,303440.8438,249529.4063,NaN,153459.8854,NaN,266009.9896,-20.33798679,-20.91386909,6.0286E-12,6.96681E-13,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_2902_Transcript_1_1,NaN,NaN,NaN,57020.50781,36244.80859,75828.375,NaN,NaN,NaN,103415.3906,144964.0156,108226.1797,NaN,56364.5638,NaN,118868.5286,-18.89534994,-19.74917562,1.31601E-10,1.21805E-11,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_3147_Transcript_16_1,NaN,NaN,NaN,8390.62793,4509.068848,4506.80957,NaN,NaN,NaN,4853.77002,NaN,4956.517578,NaN,5802.168783,NaN,4905.143799,-15.57315043,-14.60822343,2.84763E-06,0.001506228,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_3164_Transcript_1_1,NaN,NaN,NaN,105285.1094,67283.6875,55924.06641,NaN,NaN,NaN,54714.99609,45259.97266,72288.69531,9280.295412,76164.28777,NaN,57421.22135,-19.29052741,-18.7174286,2.96901E-11,3.33144E-10,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_32807_Transcript_1_1,11508.10938,7876.531738,8456.245117,NaN,NaN,NaN,2850.210449,3490.975098,2916.442627,NaN,NaN,NaN,8336.729493,NaN,3085.876058,NaN,16.19743807,14.73084427,1.13499E-06,1.44799E-05,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_3321_Transcript_1_1,2769.829102,6444.117188,15796.24219,NaN,NaN,NaN,6376.855469,2327.159668,4880.128418,NaN,NaN,NaN,76043.82292,NaN,4528.047852,NaN,15.80319047,15.27835731,2.74181E-06,4.37302E-06,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_33814_Transcript_1_1,52225.875,85639.96875,90265.625,41137.38281,NaN,29596.66992,134017.5781,147814.8438,135789.0938,99513.51563,NaN,81528.74219,NaN,35367.02637,139207.1719,90521.12891,1.529274634,1.417303537,0.448563792,0.473415621,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_3643_Transcript_1_1,NaN,NaN,NaN,8290.917969,52048.9375,6732.865234,NaN,NaN,NaN,16493.58008,NaN,19060.92383,NaN,22357.57357,NaN,17777.25196,-17.57436912,-16.46763927,1.838E-07,0.000247093,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_3742_Transcript_8_1,NaN,NaN,NaN,88129.125,53654.79297,55408.44531,NaN,NaN,NaN,64583.88672,82830.73438,69411.3125,7534.462811,65730.78776,NaN,72275.3112,-19.08347761,-19.03427258,5.34755E-11,1.00816E-10,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_389_Transcript_1_1,8600.832031,10298.72852,3703.827881,NaN,NaN,NaN,10999.84668,10383.91309,9519.589844,NaN,NaN,NaN,6857.539795,NaN,10301.11654,NaN,15.91422493,16.46069232,2.22575E-06,7.0831E-07,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_3916_Transcript_3_1,2159.157471,8839.201172,9574.260742,64554.25391,52540.20703,70224.39063,22414.84961,24760.08398,22393.89648,83812.625,95315.57813,95629.25,NaN,62439.61719,23189.61002,91585.81771,-3.472022157,-1.73915179,0.02038826,0.199424858,Whole culture,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_4026_Transcript_9_1,NaN,NaN,NaN,95823.27344,86569.97656,101452.4922,NaN,NaN,NaN,113734.6094,99951.16406,106776.4922,6220.645182,94615.2474,NaN,106820.7552,-19.63556956,-19.60407124,2.53761E-11,1.39255E-11,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_4119_Transcript_1_1,5099.132324,7360.540527,6202.262695,NaN,NaN,NaN,1405.628052,1161.021851,1551.691284,NaN,NaN,NaN,NaN,NaN,1372.780396,NaN,15.54536834,13.58048491,4.28335E-06,5.27459E-05,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_4145_Transcript_1_1,NaN,NaN,NaN,110153.8359,91657.25781,87638.125,NaN,NaN,NaN,66993.64063,35890.01953,44838.76953,480770.3073,96483.0729,NaN,49240.8099,-19.6514698,-18.4903417,2.40406E-11,1.8339E-09,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_4196_Transcript_4_1,91869.10938,616427.75,734014.0625,22845.67969,29573.5,31512.6543,628425.8125,523688.5,410542.8125,32680.13086,33166.14453,29740.15234,1009.417501,27977.278,520885.7083,31862.14258,3.76952605,4.242589845,0.01172084,0.00305812,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_4587_Transcript_4_1,861.9005737,358.1834717,1808.168457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.86038898,0,0.003114812,1,UCYN-A,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_4922_Transcript_4_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1338.536865,NaN,NaN,NaN,NaN,1338.536865,0,-11.6265655,1,0.043703763,Not significant,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_5107_Transcript_3_1,NaN,NaN,NaN,5577.037598,2113.990234,11806,NaN,NaN,NaN,30276.86328,55670.66016,93612.85156,NaN,6499.009277,NaN,59853.45833,-15.80028204,-18.77967085,3.3006E-06,6.3574E-10,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_5264_Transcript_9_1,NaN,NaN,NaN,35952.87891,43057.21484,37184.59375,NaN,NaN,NaN,30734.72461,32231.99609,37976.21094,25020.30274,38731.5625,NaN,33647.64388,-18.34939776,-17.93944655,1.99971E-09,6.48539E-09,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_5960_Transcript_7_1,13609.75391,18374.01758,43077.13672,NaN,NaN,NaN,9334.31543,3809.741211,13588.14551,NaN,NaN,NaN,NaN,NaN,8910.73405,NaN,17.44320692,16.32506576,1.01515E-07,1.48109E-06,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_6309_Transcript_1_1,NaN,NaN,NaN,12862.80078,NaN,13527.03223,NaN,NaN,NaN,NaN,209447.5156,65505.53906,NaN,13194.91651,NaN,137476.5273,-16.19235796,-19.34229117,0.00029546,6.81605E-06,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_6723_Transcript_8_1,NaN,NaN,NaN,14542.32715,9651.861328,13132.7959,NaN,NaN,NaN,22945.22656,13761.12598,13105.98535,8880.648764,12442.32813,NaN,16604.11263,-16.69856723,-16.91707485,2.49354E-07,6.15932E-07,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_7084_Transcript_1_1,8560.902344,10016.74512,8064.298828,NaN,NaN,NaN,24509.93555,28548.55664,23190.07031,13222.86328,11815.9502,10443.85547,NaN,NaN,25416.1875,11827.55632,16.08998232,1.341725775,1.04115E-06,0.362449773,UCYN-A,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_7087_Transcript_1_1,NaN,NaN,NaN,36344.09375,5196.819336,22181.6875,NaN,NaN,NaN,40261.40234,41570.4375,25384.29297,2644.783712,21240.86686,NaN,35738.71094,-17.43537875,-18.01283161,1.59809E-07,8.24095E-09,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_7886_Transcript_1_1,2322.500244,5040.162598,571.6882935,NaN,NaN,NaN,4578.998535,3377.646729,5142.771484,5956.999023,7305.094238,6631.225586,5126.862527,NaN,4366.472249,6631.106282,14.38420096,-0.335611824,0.000522482,0.838601659,UCYN-A,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_8042_Transcript_1_1,2431.390869,12022.27734,926.9193726,NaN,NaN,NaN,NaN,1129.774048,2284.906982,NaN,NaN,NaN,NaN,NaN,1707.340515,NaN,15.27677036,13.45534083,2.51791E-05,0.003405548,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_8116_Transcript_4_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_8277_Transcript_1_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2369.00293,4369.210938,6098.774414,18404.49561,NaN,NaN,4278.996094,0,-14.96857095,1,1.00656E-05,Not significant,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_9106_Transcript_1_1,4501.942383,32307.04883,NaN,30105.51758,41775.4375,NaN,5648.969238,11330.4541,4742.273438,10846.93359,NaN,NaN,9531.555176,35940.47754,7240.565592,10846.93359,-1.077868744,1.208190246,0.688125267,0.66232233,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_956_Transcript_6_1,4647.687988,12845.96582,11101.01172,NaN,NaN,NaN,7479.902344,6470.740234,8244.513672,NaN,NaN,NaN,NaN,NaN,7398.385417,NaN,16.09020782,16.00914349,1.19087E-06,2.13183E-06,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_9608_Transcript_1_1,NaN,NaN,NaN,131200.1406,86154.4375,53351.94531,NaN,NaN,NaN,136178.8438,97753.74219,93959.46875,17235.24903,90235.5078,NaN,109297.3516,-19.52676086,-19.63542289,6.02609E-11,1.56492E-11,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_9813_Transcript_3_1,16535.81055,NaN,17934.6875,NaN,NaN,NaN,NaN,732.2461548,NaN,NaN,NaN,NaN,4371.745361,NaN,732.2461548,NaN,16.48561397,10.99475215,0.000233781,0.03789726,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_9839_Transcript_2_1,7124.044434,3498.543457,2492.648193,NaN,NaN,NaN,2505.15625,2705.641113,2700.381104,NaN,NaN,NaN,22355.50977,NaN,2637.059489,NaN,15.19721378,14.51260821,2.23096E-05,2.74262E-05,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k31_Locus_9986_Transcript_3_1,NaN,23392.86133,21318.1582,NaN,NaN,NaN,3088.737793,2130.997803,6116.46875,3307.612061,NaN,NaN,7833.179118,NaN,3778.734782,3307.612061,16.62254581,2.098153419,0.000197998,0.464327323,UCYN-A,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_10670_Transcript_7_1,3923.266846,10444.27539,9131.995117,NaN,NaN,NaN,5354.32959,2459.272705,5289.274414,NaN,NaN,NaN,1304.875122,NaN,4367.62557,NaN,15.80930714,15.25091936,2.32431E-06,4.93625E-06,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_10673_Transcript_4_1,NaN,NaN,1304.875122,33891.75,22496.48438,52513.80469,NaN,NaN,NaN,21746.57422,26635.43359,25397.88672,10883.76253,36300.67969,NaN,24593.29818,-6.899516509,-17.48209857,0.020908869,5.74184E-08,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_1092_Transcript_1_1,23039.98828,5192.377441,4418.921875,NaN,NaN,NaN,756.180481,552.3317871,8184.916992,NaN,NaN,NaN,19600.38005,NaN,3164.47642,NaN,16.59532696,14.98350328,1.42505E-06,3.4622E-05,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_10984_Transcript_3_1,5530.491699,28222.32031,25048.32813,NaN,46338.35938,107935.1016,22722.29492,35128.53125,33829.67188,NaN,NaN,NaN,6874.796875,77136.73049,30560.16602,NaN,-1.75899204,18.06657077,0.399133626,1.05282E-08,Not significant,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_11279_Transcript_6_1,6874.796875,NaN,NaN,NaN,NaN,NaN,1134.377686,2252.868652,1438.147949,NaN,NaN,NaN,1709.223144,NaN,1608.464762,NaN,14.49255675,13.7945278,0.025739628,5.03597E-05,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_11285_Transcript_2_1,2753.304443,643.1453857,1731.219604,NaN,NaN,NaN,3340.494873,3708.05957,3446.229736,NaN,NaN,NaN,304.3514404,NaN,3498.261393,NaN,13.80627314,14.91530581,0.001622078,9.31677E-06,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_11344_Transcript_2_1,304.3514404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.99628366,0,0.171767893,1,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_11567_Transcript_2_1,NaN,NaN,NaN,16544.51953,9785.354492,17114.66602,NaN,NaN,NaN,21840.5,22534.45117,22674.51563,517.600296,14481.51335,NaN,22349.82227,-16.92243262,-17.34565634,9.81071E-08,9.63051E-08,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_11676_Transcript_1_1,527.1891479,508.0114441,NaN,NaN,NaN,NaN,2866.725098,1610.66626,NaN,NaN,NaN,NaN,8967.310872,NaN,2238.695679,NaN,11.56135115,13.51131014,0.038490611,0.002652986,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_11849_Transcript_2_1,10169.19336,9202.327148,7530.412109,NaN,NaN,NaN,2644.722168,3729.415771,3687.123291,NaN,NaN,NaN,NaN,NaN,3353.753743,NaN,16.13681389,14.87587674,1.02119E-06,1.14724E-05,UCYN-A,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_12882_Transcript_1_1,NaN,NaN,NaN,24523.41797,11855.07324,17712.53125,NaN,NaN,NaN,9432.180664,17254.28516,7831.550293,NaN,18030.34082,NaN,11506.00537,-17.21975576,-16.36842814,5.37291E-08,1.22829E-06,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_13319_Transcript_7_1,NaN,NaN,NaN,51041.52344,23380.72266,29306.20313,NaN,NaN,NaN,28709.78125,24145.20508,25330.64648,9765.278076,34576.14974,NaN,26061.8776,-18.14817812,-17.56858663,6.47451E-09,3.40028E-08,Whole culture,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_13681_Transcript_1_1,NaN,5946.096191,13584.45996,65904.10156,60828.80859,30097.58203,NaN,7090.961426,3659.839844,139480.3438,111199.1172,81037.70313,NaN,52276.83073,5375.400635,110572.388,-3.386770203,-4.649744529,0.109097356,0.031464631,Not significant,Whole culture,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_15163_Transcript_5_1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,513.3806152,NaN,NaN,NaN,0,0,1,1,Not significant,Not significant,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_15526_Transcript_6_1,513.3806152,NaN,NaN,NaN,NaN,NaN,2026.788818,1858.61792,2873.51416,NaN,NaN,NaN,121.5450261,NaN,2252.973633,NaN,10.75005059,14.31822748,0.156297288,3.88167E-05,Not significant,UCYN-A,B. bigelowii transcriptomes
KC1-P2-N_k37_Locus_16358_Transcript_1_1,65.12953186,263.1652832,36.34026337,5634.645996,NaN,NaN,NaN,1196.944702,1238.783813,NaN,NaN,NaN,1323.487061,5634.645996,1217.864258,NaN,-3.940843581,12.91397771,0.31407691,0.004267822,Not significant,UCYN-A,B. bigelowii transcriptomes
